goals,group_id,group_name,group_order_id,icon_url_team1,icon_url_team2,id_team1,id_team2,last_update,league_id,league_name,league_saison,league_shortcut,location,match_date_time,match_date_time_utc,match_id,match_is_finished,match_results,name_team1,name_team2,number_of_viewers,points_team1,points_team2,time_zone_id
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20164', u'goal_match_minute': u'72', u'goal_getter_name': u'Mlapa', u'goal_overtime': None, u'goal_id': u'18671', u'goal_getter_id': u'780', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20164', u'goal_match_minute': u'77', u'goal_getter_name': u'Ignjovski', u'goal_overtime': None, u'goal_id': u'18672', u'goal_getter_id': u'10129', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",3784,25. Spieltag,25,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,http://www.openligadb.de/images/teamicons/werder_bremen.gif,87,134,2013-03-09T20:12:54+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-09T18:30:00+00:00,2013-03-09T17:30:00+00:00,20164,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Borussia Mönchengladbach,Werder Bremen,,1,1,W. Europe Standard Time
,3784,25. Spieltag,25,http://www.openligadb.de/images/teamicons/Hannover_96.gif,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,55,91,2013-03-10T19:22:14+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': u'AWD-Arena', u'location_id': u'644'}",2013-03-10T15:30:00+00:00,2013-03-10T14:30:00+00:00,20168,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Hannover 96,Eintracht Frankfurt,44800.0,0,0,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': None, u'goal_mach_id': u'20167', u'goal_match_minute': u'50', u'goal_getter_name': u'Rudnevs', u'goal_overtime': None, u'goal_id': u'18683', u'goal_getter_id': u'7446', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}}",3784,25. Spieltag,25,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,16,100,2013-03-10T19:24:17+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': u'Mercedes-Benz-Arena', u'location_id': u'643'}",2013-03-10T17:30:00+00:00,2013-03-10T16:30:00+00:00,20167,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",VfB Stuttgart,Hamburger SV,47100.0,0,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20172', u'goal_match_minute': u'37', u'goal_getter_name': u'Bolly', u'goal_overtime': None, u'goal_id': u'18776', u'goal_getter_id': u'6687', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'20172', u'goal_match_minute': u'51', u'goal_getter_name': u'Olic', u'goal_overtime': None, u'goal_id': u'18777', u'goal_getter_id': u'116', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,http://old.sportal.de/live/center5_0/images/team-logos/fussball/20x20_fortuna-duesseldorf.png,131,185,2013-03-16T17:21:42+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-15T20:30:00+00:00,2013-03-15T19:30:00+00:00,20172,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",VfL Wolfsburg,Fortuna Düsseldorf,,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20173', u'goal_match_minute': u'31', u'goal_getter_name': u'Feulner', u'goal_overtime': None, u'goal_id': u'18800', u'goal_getter_id': u'2663', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20173', u'goal_match_minute': u'69', u'goal_getter_name': u'Esswein', u'goal_overtime': None, u'goal_id': u'18808', u'goal_getter_id': u'1424', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': None, u'goal_mach_id': u'20173', u'goal_match_minute': u'87', u'goal_getter_name': u'Frantz', u'goal_overtime': None, u'goal_id': u'18811', u'goal_getter_id': u'1128', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,79,9,2013-03-16T17:21:16+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T15:30:00+00:00,2013-03-16T14:30:00+00:00,20173,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",1. FC Nürnberg,FC Schalke 04,,3,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'28', u'goal_getter_name': u'J. Schmid', u'goal_overtime': None, u'goal_id': u'18799', u'goal_getter_id': u'449', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'41', u'goal_getter_name': u'Lewandowski', u'goal_overtime': None, u'goal_id': u'18801', u'goal_getter_id': u'1478', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'44', u'goal_getter_name': u'Sahin', u'goal_overtime': None, u'goal_id': u'18802', u'goal_getter_id': u'85', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'45', u'goal_getter_name': u'Lewandowski', u'goal_overtime': None, u'goal_id': u'18803', u'goal_getter_id': u'1478', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}, {u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'73', u'goal_getter_name': u'Sahin', u'goal_overtime': None, u'goal_id': u'18809', u'goal_getter_id': u'85', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'4'}, {u'goal_own_goal': None, u'goal_mach_id': u'20176', u'goal_match_minute': u'78', u'goal_getter_name': u'Bittencourt', u'goal_overtime': None, u'goal_id': u'18810', u'goal_getter_id': u'2125', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'5'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,7,112,2013-03-16T17:21:35+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T15:30:00+00:00,2013-03-16T14:30:00+00:00,20176,True,"{u'match_result': [{u'points_team1': u'5', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Borussia Dortmund,SC Freiburg,,5,1,W. Europe Standard Time
,3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,123,81,2013-03-16T17:21:52+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T15:30:00+00:00,2013-03-16T14:30:00+00:00,20177,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",TSG 1899 Hoffenheim,1. FSV Mainz 05,,0,0,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': None, u'goal_mach_id': u'20178', u'goal_match_minute': u'8', u'goal_getter_name': u'Callsen-Bracker', u'goal_overtime': None, u'goal_id': u'18798', u'goal_getter_id': u'1792', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,http://www.openligadb.de/images/teamicons/FC_Augsburg.gif,100,95,2013-03-16T17:24:15+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T15:30:00+00:00,2013-03-16T14:30:00+00:00,20178,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Hamburger SV,FC Augsburg,,0,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'20179', u'goal_match_minute': u'47', u'goal_getter_name': u'Hunt', u'goal_overtime': False, u'goal_id': u'18804', u'goal_getter_id': u'771', u'goal_penalty': True, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20179', u'goal_match_minute': u'56', u'goal_getter_name': u'F\xfcrstner', u'goal_overtime': None, u'goal_id': u'18805', u'goal_getter_id': u'1781', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20179', u'goal_match_minute': u'62', u'goal_getter_name': u'Petsos', u'goal_overtime': None, u'goal_id': u'18806', u'goal_getter_id': u'1525', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'20179', u'goal_match_minute': u'70', u'goal_getter_name': u'Hunt', u'goal_overtime': False, u'goal_id': u'18807', u'goal_getter_id': u'771', u'goal_penalty': True, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/werder_bremen.gif,http://www.openligadb.de/images/teamicons/SpVgg_Greuther_Fuerth.gif,134,115,2013-03-16T17:23:30+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T15:30:00+00:00,2013-03-16T14:30:00+00:00,20179,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Werder Bremen,SpVgg Greuther Fuerth,,2,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20171', u'goal_match_minute': u'37', u'goal_getter_name': u'Gomez', u'goal_overtime': None, u'goal_id': u'18826', u'goal_getter_id': u'228', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'20171', u'goal_match_minute': u'75', u'goal_getter_name': u'Rolfes', u'goal_overtime': None, u'goal_id': u'18827', u'goal_getter_id': u'511', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': True, u'goal_mach_id': u'20171', u'goal_match_minute': u'87', u'goal_getter_name': u'Wollscheid', u'goal_overtime': False, u'goal_id': u'18828', u'goal_getter_id': u'1877', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,http://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,6,40,2013-03-16T21:20:12+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2013-03-16T18:30:00+00:00,2013-03-16T17:30:00+00:00,20171,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Bayer 04 Leverkusen,Bayern München,,1,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20174', u'goal_match_minute': u'17', u'goal_getter_name': u'Aigner', u'goal_overtime': None, u'goal_id': u'18839', u'goal_getter_id': u'1056', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'20174', u'goal_match_minute': u'48', u'goal_getter_name': u'Ibisevic', u'goal_overtime': False, u'goal_id': u'18840', u'goal_getter_id': u'803', u'goal_penalty': True, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20174', u'goal_match_minute': u'70', u'goal_getter_name': u'Niedermeyer', u'goal_overtime': None, u'goal_id': u'18841', u'goal_getter_id': u'282', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}]}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,91,16,2013-03-17T17:37:02+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': u'Commerzbank-Arena', u'location_id': u'671'}",2013-03-17T15:30:00+00:00,2013-03-17T14:30:00+00:00,20174,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Eintracht Frankfurt,VfB Stuttgart,50600.0,1,2,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': None, u'goal_mach_id': u'20175', u'goal_match_minute': u'36', u'goal_getter_name': u'De Jong', u'goal_overtime': None, u'goal_id': u'18842', u'goal_getter_id': u'1793', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}}",3785,26. Spieltag,26,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,http://www.openligadb.de/images/teamicons/Hannover_96.gif,87,55,2013-03-17T19:24:04+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': None, u'location_stadium': u'Stadion im Borussia-Park', u'location_id': u'645'}",2013-03-17T17:30:00+00:00,2013-03-17T16:30:00+00:00,20175,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Borussia Mönchengladbach,Hannover 96,45000.0,1,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20181', u'goal_match_minute': u'29', u'goal_getter_name': u'Piszczek', u'goal_overtime': None, u'goal_id': u'18994', u'goal_getter_id': u'404', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'20181', u'goal_match_minute': u'63', u'goal_getter_name': u'Maxim', u'goal_overtime': None, u'goal_id': u'19017', u'goal_getter_id': u'10370', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20181', u'goal_match_minute': u'82', u'goal_getter_name': u'Lewandowski', u'goal_overtime': None, u'goal_id': u'19023', u'goal_getter_id': u'1478', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}]}",3786,27. Spieltag,27,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,16,7,2013-03-30T19:39:20+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'Stuttgart', u'location_stadium': u'Mercedes-Benz Arena', u'location_id': u'493'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20181,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",VfB Stuttgart,Borussia Dortmund,60000.0,1,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20183', u'goal_match_minute': u'69', u'goal_getter_name': u'Kruse', u'goal_overtime': None, u'goal_id': u'19018', u'goal_getter_id': u'891', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'20183', u'goal_match_minute': u'90', u'goal_getter_name': u'Kruse', u'goal_overtime': True, u'goal_id': u'19026', u'goal_getter_id': u'891', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}]}",3786,27. Spieltag,27,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,112,87,2013-03-30T18:34:45+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'Freiburg', u'location_stadium': u'MAGE SOLAR Stadion', u'location_id': u'516'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20183,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",SC Freiburg,Borussia Mönchengladbach,24000.0,2,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20184', u'goal_match_minute': u'26', u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': None, u'goal_id': u'18993', u'goal_getter_id': u'114', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': True, u'goal_mach_id': u'20184', u'goal_match_minute': u'41', u'goal_getter_name': u'Schwaab', u'goal_overtime': False, u'goal_id': u'18996', u'goal_getter_id': u'10348', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20184', u'goal_match_minute': u'62', u'goal_getter_name': u'Sch\xfcrrle', u'goal_overtime': None, u'goal_id': u'19015', u'goal_getter_id': u'656', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20184', u'goal_match_minute': u'84', u'goal_getter_name': u'Sch\xfcrrle', u'goal_overtime': None, u'goal_id': u'19024', u'goal_getter_id': u'656', u'goal_penalty': None, u'goal_score_team2': u'3', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20184', u'goal_match_minute': u'88', u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': None, u'goal_id': u'19025', u'goal_getter_id': u'114', u'goal_penalty': None, u'goal_score_team2': u'4', u'goal_score_team1': u'1'}]}",3786,27. Spieltag,27,http://old.sportal.de/live/center5_0/images/team-logos/fussball/20x20_fortuna-duesseldorf.png,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,185,6,2013-03-30T18:33:30+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'D\xfcsseldorf', u'location_stadium': u'ESPRIT Arena', u'location_id': u'53'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20184,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'4', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Fortuna Düsseldorf,Bayer 04 Leverkusen,53265.0,1,4,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20185', u'goal_match_minute': u'61', u'goal_getter_name': u'Rausch', u'goal_overtime': None, u'goal_id': u'19016', u'goal_getter_id': u'1371', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'20185', u'goal_match_minute': u'90', u'goal_getter_name': u'Rausch', u'goal_overtime': True, u'goal_id': u'19027', u'goal_getter_id': u'1371', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}]}",3786,27. Spieltag,27,http://www.openligadb.de/images/teamicons/FC_Augsburg.gif,http://www.openligadb.de/images/teamicons/Hannover_96.gif,95,55,2013-03-30T18:34:02+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'Augsburg', u'location_stadium': u'SGL Arena', u'location_id': u'494'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20185,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",FC Augsburg,Hannover 96,28511.0,0,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20186', u'goal_match_minute': u'1', u'goal_getter_name': u'Szalai', u'goal_overtime': None, u'goal_id': u'18983', u'goal_getter_id': u'1133', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20186', u'goal_match_minute': u'69', u'goal_getter_name': u'Hunt', u'goal_overtime': None, u'goal_id': u'19019', u'goal_getter_id': u'771', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",3786,27. Spieltag,27,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,http://www.openligadb.de/images/teamicons/werder_bremen.gif,81,134,2013-03-30T18:34:20+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'Mainz', u'location_stadium': u'Coface-Arena', u'location_id': u'429'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20186,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",1. FSV Mainz 05,Werder Bremen,33374.0,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'20188', u'goal_match_minute': u'71', u'goal_getter_name': u'H\xf6ger', u'goal_overtime': None, u'goal_id': u'19020', u'goal_getter_id': u'1363', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'20188', u'goal_match_minute': u'79', u'goal_getter_name': u'Raffael', u'goal_overtime': None, u'goal_id': u'19021', u'goal_getter_id': u'60', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': None, u'goal_mach_id': u'20188', u'goal_match_minute': u'83', u'goal_getter_name': u'Pukki', u'goal_overtime': None, u'goal_id': u'19022', u'goal_getter_id': u'3357', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}]}",3786,27. Spieltag,27,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,9,123,2013-03-30T18:35:01+00:00,456,1. Fussball-Bundesliga 2012/2013,2012,bl1,"{u'location_city': u'Gelsenkirchen', u'location_stadium': u'Veltins-Arena', u'location_id': u'403'}",2013-03-30T15:30:00+00:00,2013-03-30T14:30:00+00:00,20188,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",FC Schalke 04,TSG 1899 Hoffenheim,60743.0,3,0,W. Europe Standard Time
